app_id,score,star_num,helpful_num,review_content
com.github.shadowsocks,8.05,3,3,"*update: Tracked down some info somewhere suggesting to put 8.8.8.8 in remote dns field. Been working since. Not sure it's a shadowsocks issue so giving back some stars. Better help would be nice.* Well it used to work. Now it doesn't. Reinstalled three times now. Failed to detect internet connection. Unable to resolve host. Nonsense. Unstable and unreliable for days. Every once in awhile it works for some reason, then goes back to not working again."
com.github.shadowsocks,5.65,1,1,"New version needs permission to access to my camera?! Why does a proxy app need a bar code scanner? It doesn't need one. Seriously, there is no need. What?? Is there a bar code I can find somewhere in nature that gives me access to a special proxy?? Come on, man. I'd love to hear your explanation for this one. I will continue to question this move and your excuses until you reveal what you're really trying to do or stop trying to creep on us!"
com.github.shadowsocks,4.15,3,3,"The functions are good.  However, it consumes battery heavily on Nexus 6p, latest andorid version. (consume 23% battery....)  Ah... it seems the FAQs on github answer the above question. However, When I was out of China (yesterday), the battery can persist more than 24 hours. Today I arrives in China, and the battery can only persist less than 12 hours..... However, I am not sure whether it is caused by Shadowsocks...."
com.github.shadowsocks,9.15,1,9,"If I could give less than 1 star I would. I have paid for a subscription and have been using this horrible application since July. The application is unstable. I have 7 different servers and all of them don't work with FB, IG, ect. I have a 200mb line at home and I will be lucky to get 2mb when this vpn is connected. In the evenings this app just doesn't work because the servers are to slow."
com.github.shadowsocks,5.6,2,0,"fantasy until yesterday it ran great on my pc and sony z3. but today it canot work on my phone ,i tried wiping data, the airplane mode to clean dns , restart my phone ,restall software,even the former versions .but it help nothing more,it work great on my pc still but dead on my phone. is there anybody have the same problem just as me?"
com.github.shadowsocks,5.3,2,0,"It used to be the best Free Mobile VPN for my device I have tested several vpn app and all worked for a limited time or offers expensive charges to keep the service. This VPN is one of the best apps I have in my phone, but recently has stop worked even thou I have reinstalled several times in attempt to solve the problem."
com.github.shadowsocks,6.0,1,0,It used to work It used to work till few day ago well acutely I had to disconnect it every 100 hours but after 30 minutes wait it would work again but now it keeps telling me there was an error in connecting to server what should I do please tell me and I'm gonna give it five star I really love this app:'(
com.github.shadowsocks,3.6999999999999997,3,0,"All is good except... It does its job really well ,takes around obstacles , has a decent for own kind of app speed and all such. However after some earlier updates ,not sure which ones, it started blocking Viber and other kind of instant messengers. Please fix that bug as this app deserves better rating."
com.github.shadowsocks,6.15,2,7,"Manual Server I'm trying to connect to a particular server. Normally proxy servers will only give server IP and  Port, why your app needs PASSWORD and LOCAL port. In the end it doesn't connect to any site. I've tested the proxy server and it works it just your app is asking to put password and such."
com.github.shadowsocks,3.75,3,5,"The power consumption in 4G network is awful When my Nexus 6p connect to wifi for a whole night and then check my battery use,the shadowsocks didn't exist on the list.However,the shadowsocks use 1% to 2% battery usage when i connect to cellular network just for a while."
com.github.shadowsocks,3.25,1,1,چرا هر وقت دست شما میفته میزنین خرابش میکنین...تا حالا خوب بود ینی عالی بود..الان این برنامه رادیو باز مزخرف دانلودشو اجباری کردنه زده ر.....ده به این برنامه..واقعا متاسفم براتون.پا تو کفش دیگران نکنین ب اجبار..اصلا دیگ این برنامه کار نمیکنه😡😡😡😡😡
com.github.shadowsocks,6.5,1,2,Used to be good but now No longer works Vpn Turns on but then nothing will load after vpn is switched on. Cant speed test or anything. Tried changeing settings but still nothing now. I did highly recommend this vpn to other but not anymore.
com.github.shadowsocks,4.6,3,0,Memory This app drains all my memory and my phone goes hella slow. This app is really good but you must work on it. Please make it faster for lower android phones. I have LG P698 dual sim. I am waiting for next and better update. Thank you
com.github.shadowsocks,14.75,2,39,Don't working after new update! It was one of the bests in the Google store but after new update the vpn conect to server but nothing happen at all ...disappointing! Please do something to restore your reputation and take my five stars!
com.github.shadowsocks,12.95,2,39,"The new look is so ugly. Pure white text on pure Black background just hurts my eyes. Please tweak the color to something more plesent (just check the dark color scheme for text editors) or at least provide a ""light theme"" option."
com.github.shadowsocks,6.0,1,0,"Doesn't work!! The only reason I'm not uninstalling this app is because once it used to be a lifesaver.it stays on but doesn't work anymore.I'm waiting for the next update,if things don't change,I'll switch back to fq router."
com.github.shadowsocks,4.5,3,2,"Latest version cannot be used in Android 6.0 Emui 5.0, once connect it will disconnect directly and says com.github.balabalaba (cannot remember), Previous version is absolutly okey to use. please check it and update, thanks"
com.github.shadowsocks,5.65,1,1,Sorry to say that after update I can not scan from QR code. Even in macbook pro and android. Thanks in advanced to make sure you will solve the problem. After all great apps. But I don't wanna submit it with 5* review.
com.github.shadowsocks,3.9499999999999997,3,1,"Samsung note 8 user: this app is not stable in China on my phone. It only work for few minutes, then  no internet connection...I have to forcestop and restart ..Maybe GFW is upgrading... It's pathetic living in China."
com.github.shadowsocks,4.4,2,0,"recently stopped working in CN worked great for the first few months I used it.  In the last couple of weeks, though, it starts, connects and stays connected, but it's not letting any traffic through!"
com.github.shadowsocks,5.949999999999999,1,1,"Ads Everyone hates adverts, at least offer an option to remove it for a small cost.  I personally  refuse to use any application which has forced adverts so sadly removed even tho its very useful."
com.github.shadowsocks,5.199999999999999,3,6,"Useful but not flawless I can use with ease and fast. But my hotspot didnt work at all. So weird, while shadowsock on, my hotspot is not function bit in the phone with shadowsock everything fine."
com.github.shadowsocks,4.05,2,1,"Camera Permission? Doesn't really seem like something this app should need. Otherwise, easy to use, nice app. I would give it five stars except for that weird, recently added, camera permission."
com.github.shadowsocks,5.6,2,0,"Without a moment's break Even though I've made it most updated, problem still exists, notifying that unable to connect server port. You break my heart! You break my little delicate heart !!"
com.github.shadowsocks,5.35,1,1,Like other apps on play store you're also one of them to whom people doesn't understand at all & give good ratings.Either it's doesn't work at my location i.e India or doesn't work at all.
com.github.shadowsocks,4.45,1,1,Not a proxy This program does not do what it claims to.  It is more like a VPN client that can connect to a socks proxy (which you must download and configure elsewhere).  Contains ads.
com.github.shadowsocks,4.25,3,1,"Doesn't Work After installed this latest version, I can't use it anymore.When I launched this app, it said ""unfortunately,shadowsocks has stopped.""PLX work it out as soon as possible."
com.github.shadowsocks,3.5,3,4,Shadowsocks is blazing fast but idk why FB and FB messenger can't function when using the app. Tried troubleshooting it but to no avail. 😥😥😥 Will give 5 star if the issue is resolve.
com.github.shadowsocks,5.4,1,0,"I used to love it! It was great, fast, and very easy to use. But it's not the same anymore. I tried all the possible ways but I just can't be connected! It doesn't work! No idea why!"
com.github.shadowsocks,5.1,1,0,Camera access Is this app for spying . i think they are spying us . when i wanted to update it it asked me camera access . maybe i am wrong but i am sure it request camera access .
com.github.shadowsocks,3.2,2,0,I didn't installed it cus have you checked the app permission it needs acess to the camera what's​ relationship between a secure vpn and camera??  For secretly taking photos??😬
com.github.shadowsocks,4.5,1,6,سلام من بروزرسانیش کردم ولی اصلا کار نمیکنه در صورتی که قبل از بروزرسانی هیچ مشکلی نداشت لطفا راهنماییم کنید که چطور میتونم برنامرو به حالت قبل از بروزرسانی برگردونم.باتشکر
com.github.shadowsocks,7.65,3,11,Works with wi-fi but tends to fail to connect via 4G. Needs an in-depth and easy to understand set of instructions and set-up guide for people unfamiliar with ShadowSocks.
com.github.shadowsocks,4.15,3,3,I dunno. It was work prretty good. But now very slow. Fix it please. SS ON my laptop have speed. But nowadays on my phone cannot even open a page. I dunno why . Fix it
com.github.shadowsocks,4.75,1,1,The newest version had bad expereince.I can not connect instagram and facebook sometimes.Sometimes the facebook is ok to load.sometimes can not until I customze rules.
com.github.shadowsocks,8.649999999999999,1,1,"more stupid update getting updated so it does not work at all, failed when the internet continues smoothly. odd application, please repaired bugs, now I give 1 star"
com.github.shadowsocks,5.9,1,2,"This VPN was perfect but around a few months ago it didn't work and it is still the same,please fix this problem I really liked this and it did work well for me!"
com.github.shadowsocks,7.35,1,3,"had it before & it was the best vpn for android, but it doesn't work any more for me. This error apears when tryin to connect: failed connecting to remote server"
com.github.shadowsocks,5.699999999999999,3,8,"since my phone updated to android 9,shadowsocks very frequently stops.idont know why,maybe new battery optimize,maybe it always commits suicide for some reason"
com.github.shadowsocks,5.949999999999999,1,1,"In China can connect to default server, but doesn't work. ""Can't resolve DNS"" Tried multiple versions, Reset,  and clear data. Paid for Premium so Not Happy!"
com.github.shadowsocks,8.15,3,13,"Use to love it but after recent updates it has annoying ads, I'd like to pay for good apps if the author can give a 'remove ads' option. NO ADS PLEASE"
com.github.shadowsocks,4.1,3,4,Connection fails It was perfect till yesterday when we lost connection to the default server last day. Are you offline or ended or we are blocked ? :(
com.github.shadowsocks,4.25,3,1,This is a great app but it's getting issue everytime that i update it. it's rly annoying and now it doesn't work anymore and buttons don't work fine.
com.github.shadowsocks,9.6,1,6,Help! IT SAYS Failed to connect the remote server Error running exec().Command:[/data/user/0/com.gig..]. Before update it was working good. Plz help
com.github.shadowsocks,3.3,1,0,Sucks compared to Orbot Proxys are practically useless compared to the closest thing to online anonimity you can get: Tor and its android app Orbot.
com.github.shadowsocks,6.8,1,2,Not Working...... The latest update is not at all works....it is uploading more than receiving data....if there is any settings please let me know.
com.github.shadowsocks,4.2,2,4,Help plz This app don't work for android 6.0.1. why don't work this app for Galaxy Not4 with android 6.0.1??                     Any one know it?
com.github.shadowsocks,4.95,1,3,As much use as a rope snooker cue Went from having internet access with blocked websites. To no internet access at all. Therefore ... uninstalled
com.github.shadowsocks,4.0,2,2,It connects but there is no back and forth of data! It should be connected and disconnected several times so finaly establishes a working port!
com.github.shadowsocks,3.65,3,1,"Help me This app is fantastic. But it doesn't work in recent days. When I turn it on, it says ""fail to start "". Please help me. Thanks a lot!"
com.github.shadowsocks,7.35,1,3,"Timed Out - every time Every time I tried to download a short Mp4 it failed. Had to use another VPN with a similar good rating, which works."
com.github.shadowsocks,3.75,2,1,Please on your new update we can change the remote/local port MANUALLY. It really sucks when you scroll it. Such a waste of time. THANKS!
com.github.shadowsocks,7.05,2,13,Recently since 2 months I am having connection trouble. Disconnects often... Server timeout. Me and my friend both getting same problem.
com.github.shadowsocks,8.6,3,22,Basically good. But it's getting unstable recently. I'm currently in China. It doesn't work on my laptop and even Sometimes on my phone.
com.github.shadowsocks,5.6,2,0,"does not work after updated to 2.9.6 I don't know what's the matter, but it does not work properly after my update to the new version."
com.github.shadowsocks,4.8,1,0,"New update asks you to select a profile, and you select, and it asks you to select a profile. You can never connect with any profile."
com.github.shadowsocks,3.2,2,0,connected but cannot surf cant access any sites with url dns. using ip address  is fine tho. so if u know the ip then its ok  to use.
com.github.shadowsocks,5.5,3,12,"I believe the latest update somehow worsens the connection stability, before the update it was lotsss smoother. do check, please."
com.github.shadowsocks,4.8,1,0,Freezes phone when connect Every time I turn the switch on it freezes my phone. The notification bar would disappear. Please fix.
com.github.shadowsocks,4.95,3,11,"Is not compatible with Huawei EMUI MEETime(畅连通话). MEETime does not work with Shadowsocks on, it works with Clash for Android on."
com.github.shadowsocks,5.65,1,1,You guys were my last hope on vpns I always believed this app will work but seems like you lost to filltering and blocking too
com.github.shadowsocks,3.25,3,3,Work well for a while maybe 2 weeks then started connecting to default every time at a slower rate than what I've already got
com.github.shadowsocks,5.3,2,0,The latest version doesn't work on oneplus3 It can't change any configuration. OK button is always disabled whatever I input.
com.github.shadowsocks,4.8,1,0,its not workinf this app is not working with android L on g900H samsung..why its not working..please fix and i set stars to 5
com.github.shadowsocks,5.05,2,5,App Vpn Mode dont work well in samsung phone android9.0. Some app will cannot connect to server after few moment of connect.
com.github.shadowsocks,10.0,2,14,This recently made my phone really slow and other apps would frequently hang when ss was enabled. Used to work perfectly
com.github.shadowsocks,4.2,1,0,No company. No public individuals working on it. Phantom company protecting your identification... And for free. My my.
com.github.shadowsocks,3.6999999999999997,3,0,Problem It cleaned my sittings when I update it . So I have to scan my computer's QR code///2.8.3with M. Btw ui is nice
com.github.shadowsocks,4.8,2,4,"Not working It was working fine until yesterday.  It will connect, but it won't open websites or download anything."
com.github.shadowsocks,4.05,2,1,"Not working in China Used to work fine but then stopped, not to work anymore. Too bad. It used to be my favourite!"
com.github.shadowsocks,5.9,2,0,Switch apps button failed to work after update. Switch apps button failed to work after update to 2.7.4 and 2.7.5.
com.github.shadowsocks,4.75,1,7,"Misleading app. It claims to provide proxy, but it""s just a client side proxy which require another proxy server."
com.github.shadowsocks,3.6,1,0,it has access to your camera.for what reason it needs permission for camera access?screenshot or identity theft?
com.github.shadowsocks,4.2,1,0,i really dont like this app... the port is really hard to scroll again2x and i wasted my time downloading this
com.github.shadowsocks,5.699999999999999,1,0,More like ShadowSUCKS It doesnt work an if it does it is so slow!  I hate this thing. !!! Do not even download
com.github.shadowsocks,6.05,1,5,It works beautifully. edit: it's not connecting anymore. what happened? edit: still not working. what a shame
com.github.shadowsocks,4.0,2,2,Icons... Well the last update brought material design ...but the icons in the drawer is uglier than before...
com.github.shadowsocks,5.6,1,2,"Failed to use the app to overturn the wall on Android Q device. Hope you could check and modify it, thanks~"
com.github.shadowsocks,4.1,2,0,It was working fine..but suddenly it shows shutting down..not connected to remote server..please correct it
com.github.shadowsocks,3.7,2,2,"good but its freaking slow, it makes connection but makes connection really slow as compared to real speed."
com.github.shadowsocks,4.2,1,0,I cannot touch   OK.icon...for..tunnelling it doesn't  respondbut..can..touch..cancel..and..it..works..wgy
com.github.shadowsocks,3.8,2,0,Cannot turned the server switch on! Do not works on both phones new and old verisons (Samsung Galaxies) :P
com.github.shadowsocks,8.0,3,22,I have one complaint. Why is there no stop button on the nougat notification like the one on marshmallow?
com.github.shadowsocks,3.95,3,7,"Works,  woks not,  works,  works not… but thanks anyway. When it works it frees me from rubish filtering."
com.github.shadowsocks,9.25,2,23,It was very good and connect easily by 3g simcard or home adsl but not working than one month age in Iran
com.github.shadowsocks,7.7,1,2,no Internet available error could not resolve host . used to work great until after the update. fix this
com.github.shadowsocks,4.5,1,0,Uninstalled Wouldn't allow apps to connect. In valid certificate errors on sim for wifi calls. Sg4 4.4.4
com.github.shadowsocks,15.55,1,43,"used to be good, but now all I get is internet unavailable. I try all the encrypt methods to no avail."
com.github.shadowsocks,4.95,1,3,Sucks Previous version was awesome also was my favourite. but now it's just f**k. Even doesn't load.
com.github.shadowsocks,4.9,3,0,"Same bug here, upon on update to 2.9.5, I was unable to use on my unrooted Nexus 6. How do I fix it?"
com.github.shadowsocks,5.9,1,2,doesn't work on nougat 7.1.1 running custom rom n app failed to start even after reinstalling twice
com.github.shadowsocks,4.7,1,2,About one week which It doesn't work in iran i don't know why !maybe this is becaues of filtering😕
com.github.shadowsocks,6.5,1,14,新版太难用了，不能扫描，kcp不集成了，而且填写方式也变了。需要单独下载扫描软件与kcp，还有建议取消滑动删除。很容易误操作，删掉再填写特别麻烦，特别是带kcp参数的。好像udp转发也有问题。
com.github.shadowsocks,3.3,3,2,for some reason it kept crashing on me. had to restart it all the time. it use dto be great tho
com.github.shadowsocks,3.9,1,0,if i install this can i use it to run through my hotspot to my ps4 to achieve better speeds?
com.github.shadowsocks,5.05,1,1,Take pictures!!!!!! Why this application need to access camera???? After latest update!!!!
com.github.shadowsocks,3.35,3,1,It was the best vpn i used to have but recently it works awful. It doesn't connect at all
com.github.shadowsocks,4.2,1,0,why? why does it need permission to use your camera ve careful they could be watching you
com.github.shadowsocks,5.65,1,7,Why does the app need camera permissions? What is the connection between camera and VPN?
com.github.shadowsocks,3.9,1,0,"I scanned with anti spy(spyware removal) software, This software is detected by spyware"
com.github.shadowsocks,5.35,1,1,"NOT WORKING i cant connect in any way i tested,and WHY IS THIS NEED TO ACCESS CAMERA ?"
com.github.shadowsocks,4.85,3,1,Doesn't work very well on Pixel 3 xl. May cause the system crash after days of using.
com.github.shadowsocks,6.0,1,0,"Works terrible after recent updates,so i changed the 5 star to 1 Never using it again"
com.github.shadowsocks,4.8,1,6,新版布局不好用。现在新版本里想查看一下 route 状态，要关掉开关，而后点击那个小小的按钮进入配置文件才能看到。还是上个版本直观。下拉通知里的开关失效了。瞎jb改
com.github.shadowsocks,3.6,1,0,Access to cameras Hi guys. I have a question. Why this app need access to cameras?
com.github.shadowsocks,4.2,1,0,"E acctually its not working dont believe the other comments its spamming you all,"
com.github.shadowsocks,3.9,1,0,extra ads on browsers this app show extra popup on browser and make it unusable.
com.github.shadowsocks,5.5,1,10,از من تا دو هفته پیش خوب بود الان دیگه وصل نمیشه و یه متنی مینویسه متوجه نمیشم😐
com.github.shadowsocks,4.8,1,0,This app veryy bad.but dont work. I dont use whith app 1 day more. This is fun!
com.github.shadowsocks,3.2,2,0,This app doesn't work out for Sony mobile but I don't know about another brands
com.github.shadowsocks,6.25,1,1,It atfer updated cant works. That is no instruction of setting VPN. Its suck .
com.github.shadowsocks,5.5,1,10,Mese baghie vaghti dast ziad mishe inam AZ kar mindazan fek konam Iran injorie
com.github.shadowsocks,5.85,1,3,Doesn't work This version doesn't work . i can't run facebook. please help. :(
com.github.shadowsocks,14.75,1,41,"Broken since the update. There is a profile that keeps coming back. QR scan 
"
com.github.shadowsocks,7.45,1,13,"Doesn't work with Redmi 5 plus. ""Permission denied to create a VPN service"""
com.github.shadowsocks,6.1,3,12,"The new version has solved the SSL handshake timeout problem but has Very 
"
com.github.shadowsocks,5.35,2,5,"Think this latest update is killing my battery, before then all was well. 
"
com.github.shadowsocks,3.2,2,0,"If it works, it will work good else it won't even work for most of the time"
com.github.shadowsocks,5.0,1,2,What do you need for access to the camera? Why the app use devices camera?
com.github.shadowsocks,3.2,2,0,So hard to input remote port. You need to spin the it thousands of times.
com.github.shadowsocks,4.95,1,3,It was the best app until I made the mistake and updated it what a shame.
com.github.shadowsocks,4.3,2,8,1st time only Gets off on 2nd tym authentication.. Speed is not good also
com.github.shadowsocks,4.199999999999999,3,2,"Awesome app Still using an old version, latest versions don't work for me"
com.github.shadowsocks,3.9,1,0,broken on cyanogenmod broken on cyanogenmod and very slow on normal sites
com.github.shadowsocks,12.1,2,32,kcp is gone after the update. have to uninstall and find an old version!
com.github.shadowsocks,4.699999999999999,2,0,"no work no work after last update,pliz bring back my app before update:("
com.github.shadowsocks,4.5,1,0,Failed to connect the remote server Failed to connect the remote server
com.github.shadowsocks,6.449999999999999,1,3,After new update is not working but befor the update was very good app
com.github.shadowsocks,3.5,2,0,Do not connect in Iran Allways says failed to connect to remote server
com.github.shadowsocks,4.4,2,0,Not working on Android 4.4.4 Both launcher and Shadowsocks will crash.
com.github.shadowsocks,3.6,1,0,Very bad Very bad becuse men young use this for sex   ....... very bad
com.github.shadowsocks,3.5,2,0,It doesn't work here in phillipines   fix it for us like postern app
com.github.shadowsocks,5.1,1,0,"Doesn't work in Dubai I tried it, it blocks my internet all together"
com.github.shadowsocks,4.8,1,0,"Not working most of the times, it always ask to reboot the device!"
com.github.shadowsocks,4.2,1,0,Useless One of the worst VPN that I ever seen. Unable to connect.
com.github.shadowsocks,3.3,1,0,No longer connecting to server Such a shame. This app was great.
com.github.shadowsocks,4.5,1,0,For users inside in iran is dosent work.please fix it.thank you
com.github.shadowsocks,3.25,1,1,本来特别好，为什么昨天我在出海吧VPN充值了一年的会员，会员时间没有延长，今天晚上又试了十块钱的，又失败，客服工作人员也不回复
com.github.shadowsocks,5.1,1,0,"Nothing is open. Super slow Waste of time, doesn't work in UAE"
com.github.shadowsocks,3.9,1,0,how to used it plss reply new and theaxh me how to use the app
com.github.shadowsocks,3.1,3,0,"Fine app, but.. Can't get bypass LAN & China function working."
com.github.shadowsocks,4.05,3,5,What happened?  New version is designed so unfriendly to use?
com.github.shadowsocks,3.75,1,3,Android 7.1怎么用得好好的，突然用不了啦？软件的界面都变了，有好长一节的功能无法显示。加速那个选项也无法进入设置
com.github.shadowsocks,4.2,1,0,Does not work in iran Please check and fix it for iranian.tnx
com.github.shadowsocks,4.75,2,11,proxy only模式无法使用，还有为什么要删掉NAT模式？选择永远都是最好的，NAT模式性能好，让想用的人有的选择啊
com.github.shadowsocks,5.4,1,0,Fail to connect Somtimes i can use it.always fail to connect
com.github.shadowsocks,4.95,2,7,"Please bring back notification bar toggle on Naugat, please"
com.github.shadowsocks,3.9,1,0,"Super slow? Speed reduced to 1.1 KB, is this super fast? :/"
com.github.shadowsocks,5.0,1,2,cant connect....give me failed to connect to remote server
com.github.shadowsocks,6.35,1,5,It doesn't work.I can't connect to server after once using
com.github.shadowsocks,4.4,2,0,"Not working after update, not cool cuz it was very helpful"
com.github.shadowsocks,3.3,1,0,Like why the hell would it want camera access? I'll pass.
com.github.shadowsocks,3.3,1,0,Hira Android 4.2.2 can't install this app..plz fixed that
com.github.shadowsocks,3.85,2,5,Battery usage Drain battery on lollipop with mobile data
com.github.shadowsocks,3.3,1,0,"Cant connect it writes "" connection closed by peer"" :/"
com.github.shadowsocks,4.2,1,0,Not working Not working lollipop 5.0 in asus zenfone 2
com.github.shadowsocks,3.3,1,0,Cant connect to the server کنکت نمیشه سونی اکسپریا ال
com.github.shadowsocks,3.9,1,0,Super slow compare to other shadowsock carrier apps.
com.github.shadowsocks,4.9,2,2,No...last version was better It does'nt work in Iran
com.github.shadowsocks,4.2,1,0,NOT WORKING In android 5 not working please fix this
com.github.shadowsocks,3.25,1,1,چند وقته اصلا وصل نمیشه. انگار نباید اپدیت میکردم 😣
com.fsck.k9,10.8,1,0,"Used for 18 months...major issue...uninstalled I downloaded, used, and loved K9 Mail for 18 months. When I upgraded to a Samsung Galaxy S4, K9 would not allow me to send from the outgoing server.  I screwed with this for two days.  I got onto K9 designer website and found a step by step on how to pull a code that will tell them what was wrong with their program.  I had to download a code reader program, open and program the settings to their specifications, then had to open the code reader and scan, open K9 mail, try to send an email so it would recreate the code, and the code reader would recreate the code. Then I had to plug the phone into the computer, download a certain file, then mail it to K9.  The code reader ran for a full 24 hours showing nothing, before I repeated the process.  I sent K9 Mail support team a detailed email about my trouble, then said to, ""can you please respond within 48hours with a solution, I use my email for work and will be on a out of state trip in two days and need it, if you cant respond I will have to download another client and use their services"".  THEY DIDNT RESPOND. 10 days later...still have not. After using Aquamail for a week...I LOVE IT..more that I could have ever thought. Uninstalled!"
com.fsck.k9,8.85,2,1,"Looks Promising, No Good Yet Though As with many programs about today, for all systems not just mobile devices, the idea looks good and some of the basics look great. Beyond that important features seem to not get looked at and the community tends to stop fixing and keep adding more broken features.   There are several issues which make this unusable, it won't open attachments, it corrupts attachments when forwarding mail, Bcc doesn't work properly and that is as far as I've got so far, I only sent 10 mails, 9 of which were test mails.  I like the features, even though they don't work. The reason I installed K9 was because HTC mail doesn't do what I want it to so I have a choice, use HTC mail and not have any of the features I want or use K9 and have the features but accept the fact that none of them work and it could all come crashing down at any moment. I use my email a lot for work, I would happily pay for a working version of K9, same as I would happily pay for a working version of many free but not quite working programs\apps.  I'll keep an eye on this, but like many other programs and apps I have used\installed in the past, I doubt anything will happen in the next 10 Years."
